城市,行政区,楼宇名称,地址,楼宇性质,楼盘级别,入住日期,楼层,楼栋数,门洞数,租价,居住户数,入住人数,入住率,等候厅总数,等候厅媒体位,电梯总数,电梯媒体位,媒体位总数,大框数量,小框数量,受众描述,资源类型
菏泽,开发区,国璟府,广州路与黄河路交汇处,R-ap住宅,,2021-01-01 00:00:00,30.0,16.0,42.0,7200.0,5000.0,2600.0,0.98,0.0,0.0,42,,252.0,0.0,252.0,①④⑥,电梯框架
菏泽,开发区,鲁商蓝岸公馆,菏泽市牡丹区人民路与大学路交叉口西北侧,R-ap住宅,,2021-01-01 00:00:00,30.0,5.0,6.0,7000.0,7000.0,5200.0,0.8,0.0,0.0,11,,66.0,0.0,66.0,①④⑤,电梯框架
菏泽,开发区,青禾源,山东省菏泽市牡丹区人民南路99号,R-ap住宅,,2018-10-01 00:00:00,23.0,2.0,4.0,6000.0,5000.0,3000.0,0.95,0.0,0.0,8,,48.0,0.0,48.0,①③④⑤⑥,电梯框架
菏泽,开发区,舜馨苑,菏泽市牡丹区舜馨苑,R-ap住宅,,2017-01-01 00:00:00,33.0,17.0,51.0,7000.0,3700.0,2900.0,0.94,0.0,0.0,51,,244.0,0.0,244.0,②③④,电梯框架
菏泽,开发区,牡丹新城,开发区长城路与天香路交叉口,R-ap住宅,,2018-01-01 00:00:00,33.0,25.0,50.0,8000.0,6500.0,4000.0,0.98,0.0,0.0,90,,540.0,0.0,540.0,①④⑤⑥,电梯框架
菏泽,开发区,舜颐苑,菏泽市牡丹区菏泽一中附属初中西南侧约80米,R-ap住宅,,2018-10-01 00:00:00,7.0,2.0,4.0,6000.0,5000.0,3500.0,0.95,0.0,0.0,8,,48.0,0.0,48.0,①③④⑤⑥,电梯框架
菏泽,开发区,和谐佳园,广州路,R-ap住宅,,2018-01-01 00:00:00,18.0,14.0,26.0,7000.0,7000.0,4000.0,0.98,0.0,0.0,33,,132.0,0.0,132.0,①④⑤⑥,电梯框架
菏泽,开发区,国花嘉园,山东省菏泽市牡丹区长城路,R-ap住宅,,2018-01-01 00:00:00,26.0,2.0,6.0,7000.0,7000.0,4000.0,0.98,0.0,0.0,10,,30.0,0.0,30.0,①④⑤⑥,电梯框架
菏泽,开发区,阳光新都,丹阳东路2888号,R-ap住宅,,2015-10-01 00:00:00,18.0,1.0,3.0,6200.0,3000.0,1800.0,1.0,0.0,0.0,3,,18.0,0.0,18.0,①④⑤⑥,电梯框架
菏泽,开发区,中翔橡树湾,菏泽市牡丹区长沙路1506号,R-ap住宅,,2018-10-01 00:00:00,11.0,4.0,12.0,6000.0,5000.0,3500.0,0.95,0.0,0.0,12,,48.0,0.0,48.0,①③④⑤⑥,电梯框架
菏泽,开发区,华地翡翠公园,八一路金太阳幼儿园南270米,R-ap住宅,,2022-01-01 00:00:00,30.0,22.0,55.0,6000.0,5000.0,3500.0,0.9,0.0,0.0,55,,330.0,0.0,330.0,①④⑤⑥,电梯框架
菏泽,开发区,天安万达小区,山东省菏泽市牡丹区长江东路1266号,R-ap住宅,,2018-01-01 00:00:00,35.0,25.0,37.0,7000.0,7000.0,4000.0,0.98,0.0,0.0,74,,148.0,0.0,148.0,①④⑤⑥,电梯框架
菏泽,牡丹区,天泽园,菏泽市牡丹区中华路太原路口西南角,R-ap住宅,,2013-07-01 00:00:00,28.0,10.0,20.0,6800.0,4000.0,3200.0,0.95,0.0,0.0,22,,112.0,0.0,112.0,①②③④⑤⑥,电梯框架
菏泽,牡丹区,龙泽园,牡丹路长江路口东南角,R-ap住宅,,2020-01-01 00:00:00,30.0,12.0,20.0,6000.0,5000.0,3800.0,0.833333333333333,0.0,0.0,40,,240.0,0.0,240.0,①④⑤⑥,电梯框架
菏泽,牡丹区,龙泽花园,西安路与长江路交叉口,R-ap住宅,,2015-08-01 00:00:00,33.0,4.0,8.0,6400.0,3500.0,2500.0,1.0,0.0,0.0,8,,48.0,0.0,48.0,④⑤⑥,电梯框架
菏泽,牡丹区,欧洲城,太原路中山路交叉口西南,R-ap住宅,,2018-10-01 00:00:00,33.0,15.0,31.0,6000.0,6000.0,4500.0,0.9,0.0,0.0,62,,372.0,0.0,372.0,④⑤⑥,电梯框架
菏泽,牡丹区,佳和逸园,中华路青年路佳和城南侧,R-ap住宅,,2021-01-01 00:00:00,30.0,8.0,12.0,6200.0,5000.0,4500.0,0.76,0.0,0.0,24,,144.0,0.0,144.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,万家新城,菏泽牡丹区青年路,R-ap住宅,,2015-09-01 00:00:00,33.0,24.0,46.0,6500.0,4000.0,3600.0,1.0,0.0,0.0,92,,480.0,0.0,480.0,①②③④⑤⑥,电梯框架
菏泽,牡丹区,城上城,牡丹区青年路曹州路口东南,R-ap住宅,,2015-10-01 00:00:00,33.0,4.0,11.0,6200.0,3000.0,1800.0,1.0,0.0,0.0,22,,132.0,0.0,132.0,①④⑤⑥,电梯框架
菏泽,牡丹区,花都国际,解放街中华路东南,R-ap住宅,,2020-03-01 00:00:00,33.0,7.0,15.0,6200.0,6000.0,3500.0,0.9,0.0,0.0,30,,180.0,0.0,180.0,①②④⑤⑥,电梯框架
菏泽,牡丹区,花都玉兰郡,菏泽市牡丹区中医医院东侧约40米,R-ap住宅,,2021-01-01 00:00:00,30.0,2.0,3.0,6200.0,5000.0,,0.9,0.0,0.0,6,,36.0,0.0,36.0,①④⑤⑥,电梯框架
菏泽,牡丹区,名仕豪庭,成阳路与中华路交叉口,R-ap住宅,,2016-10-01 00:00:00,24.0,12.0,14.0,6000.0,4520.0,3200.0,0.98,0.0,0.0,28,,123.0,0.0,123.0,①②④⑤⑥,电梯框架
菏泽,牡丹区,君临国际,成阳路与中华路交叉口,R-ap住宅,,2018-09-01 00:00:00,30.0,8.0,8.0,6200.0,3500.0,2000.0,0.92,0.0,0.0,16,,96.0,0.0,96.0,①④⑥,电梯框架
菏泽,牡丹区,海润康城,牡丹区中华路二十一中东临,R-ap住宅,,2017-05-01 00:00:00,20.0,9.0,10.0,6900.0,4500.0,3000.0,0.95,0.0,0.0,20,,120.0,0.0,120.0,①⑥,电梯框架
菏泽,牡丹区,壹号学府,中和路牡丹区实验小学东临,R-ap住宅,,2021-01-01 00:00:00,33.0,5.0,10.0,6500.0,5000.0,3800.0,0.79,0.0,0.0,24,,144.0,0.0,144.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,武装部家属院,西安路,R-ap住宅,,2016-01-01 00:00:00,30.0,1.0,3.0,6000.0,2000.0,1000.0,0.95,0.0,0.0,3,,9.0,0.0,9.0,①④⑤⑥,电梯框架
菏泽,牡丹区,中达金河湾,牡丹区中和路牡丹区实验小学对面,R-ap住宅,,2014-10-01 00:00:00,18.0,11.0,18.0,6500.0,3000.0,1800.0,0.96,0.0,0.0,30,,174.0,0.0,174.0,①④⑤⑥,电梯框架
菏泽,牡丹区,二所嘉园,东方红大街,R-ap住宅,,2018-01-01 00:00:00,33.0,6.0,18.0,6400.0,4000.0,2500.0,0.9,0.0,0.0,18,,72.0,0.0,72.0,④⑤⑥,电梯框架
菏泽,牡丹区,千禧园,牡丹区东方红大街西段附小对面,R-ap住宅,,2014-10-01 00:00:00,18.0,6.0,13.0,6800.0,4500.0,3000.0,0.96,0.0,0.0,21,,63.0,0.0,63.0,①④⑤⑥,电梯框架
菏泽,牡丹区,君临华府,曹州路,R-ap住宅,,2020-01-01 00:00:00,30.0,20.0,31.0,6200.0,5000.0,3000.0,0.85,0.0,0.0,58,,333.0,0.0,333.0,①④⑤⑥,电梯框架
菏泽,牡丹区,新菏嘉苑,牡丹区220国道,R-ap住宅,,2018-01-01 00:00:00,28.0,12.0,28.0,6700.0,4300.0,2500.0,0.83,0.0,0.0,28,,168.0,0.0,168.0,③⑥,电梯框架
菏泽,牡丹区,长涛新世纪,兰州路,R-ap住宅,,2015-10-01 00:00:00,30.0,5.0,9.0,6000.0,2500.0,1400.0,1.0,0.0,0.0,18,,54.0,0.0,54.0,④⑤⑥,电梯框架
菏泽,牡丹区,永和嘉园,菏兰路666号,R-ap住宅,,2013-01-01 00:00:00,28.0,9.0,9.0,6000.0,5000.0,3500.0,0.94,0.0,0.0,18,,54.0,0.0,54.0,④⑤⑥,电梯框架
菏泽,牡丹区,中铭金沙湾,长江西路,R-ap住宅,,2020-01-01 00:00:00,30.0,3.0,9.0,6400.0,2400.0,1100.0,0.85,0.0,0.0,9,,36.0,0.0,36.0,①④⑤⑥,电梯框架
菏泽,牡丹区,牡丹万象城,贺兰路与中华路交叉口路南,R-ap住宅,,2014-06-01 00:00:00,30.0,23.0,29.0,6000.0,8000.0,5800.0,1.0,0.0,0.0,58,,348.0,0.0,348.0,①②④⑤⑥,电梯框架
菏泽,牡丹区,景韵苑,中华西路与昆明路交叉口,R-ap住宅,,2012-01-01 00:00:00,33.0,7.0,25.0,6400.0,4800.0,3000.0,0.9,0.0,0.0,32,,105.0,0.0,105.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,中达逸景花园,牡丹区昆明路曹州路口,R-ap住宅,,2020-04-01 00:00:00,32.0,16.0,26.0,6200.0,4000.0,2500.0,0.92,0.0,0.0,32,,192.0,0.0,192.0,④⑤⑥,电梯框架
菏泽,牡丹区,中富德林华府,重庆路区委东侧,R-ap住宅,,2015-10-01 00:00:00,26.0,4.0,12.0,6300.0,5000.0,3200.0,1.0,0.0,0.0,24,,72.0,0.0,72.0,①④⑤⑥,电梯框架
菏泽,牡丹区,天香府,重庆路牡丹区区委北侧,R-ap住宅,,2021-01-01 00:00:00,30.0,7.0,10.0,6200.0,4000.0,2800.0,0.78,0.0,0.0,22,,132.0,0.0,132.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,方信嘉和苑,黄河西路重庆路口,R-ap住宅,,2017-08-01 00:00:00,30.0,7.0,11.0,6200.0,3500.0,2800.0,1.0,0.0,0.0,22,,66.0,0.0,66.0,④⑤⑥,电梯框架
菏泽,牡丹区,西关颐和家园,八一西路,R-ap住宅,,2015-10-01 00:00:00,28.0,2.0,7.0,6500.0,2000.0,900.0,1.0,0.0,0.0,7,,21.0,0.0,21.0,①③⑥,电梯框架
菏泽,牡丹区,将军苑,西安路与八一街交汇处,R-ap住宅,,2019-01-01 00:00:00,28.0,20.0,39.0,6200.0,7000.0,4500.0,0.88,0.0,0.0,63,,231.0,0.0,231.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,将军苑四期,西安路与八一街交汇处,R-ap住宅,,2022-01-01 00:00:00,28.0,8.0,22.0,6200.0,4000.0,2800.0,0.89,0.0,0.0,22,,132.0,0.0,132.0,④⑤⑥,电梯框架
菏泽,牡丹区,荷苑二期,西安路,R-ap住宅,,2020-01-01 00:00:00,33.0,11.0,21.0,6000.0,6000.0,4000.0,0.9,0.0,0.0,41,,240.0,0.0,240.0,①④⑤⑥,电梯框架
菏泽,牡丹区,荷苑一期,西安路,R-ap住宅,,2020-01-01 00:00:00,33.0,16.0,26.0,6000.0,6000.0,3900.0,0.89,0.0,0.0,51,,312.0,0.0,312.0,①④⑤⑥,电梯框架
菏泽,牡丹区,匹克国际花园,黄河西路解放街交叉口,R-ap住宅,,2015-10-01 00:00:00,30.0,11.0,19.0,6500.0,6000.0,4200.0,0.94,0.0,0.0,35,,222.0,0.0,222.0,④⑤⑥,电梯框架
菏泽,牡丹区,凯兴天下,广福街,R-ap住宅,,2021-01-01 00:00:00,30.0,14.0,26.0,6100.0,3000.0,1800.0,0.76,0.0,0.0,43,,258.0,0.0,258.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,当代城,太原路八一路口,R-ap住宅,,2021-01-01 00:00:00,30.0,7.0,12.0,6300.0,2500.0,1900.0,0.78,0.0,0.0,18,,108.0,0.0,108.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,文化城,牡丹区太原路八一路口,R-ap住宅,,2018-10-01 00:00:00,30.0,21.0,22.0,7000.0,5000.0,2600.0,0.98,0.0,0.0,44,,262.0,0.0,262.0,①③⑥,电梯框架
菏泽,牡丹区,亿联世贸,牡丹路八一路口,R-ap住宅,,2018-01-01 00:00:00,28.0,7.0,13.0,6200.0,4000.0,2700.0,0.88,0.0,0.0,22,,132.0,0.0,132.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,金都华府,青年路与康庄路交叉口,R-ap住宅,,2018-01-01 00:00:00,26.0,16.0,23.0,6800.0,5000.0,3000.0,0.94,0.0,0.0,44,,288.0,0.0,288.0,①④⑤⑥,电梯框架
菏泽,牡丹区,名门世都,黄河路牡丹路口大润发,R-ap住宅,,2021-01-01 00:00:00,33.0,21.0,47.0,6200.0,6000.0,3600.0,0.78,0.0,0.0,47,,282.0,0.0,282.0,①④⑤⑥,电梯框架
菏泽,牡丹区,旭辉金都,黄河路与太原路交叉口,R-ap住宅,,2017-05-01 00:00:00,20.0,6.0,6.0,7000.0,1500.0,900.0,0.98,0.0,0.0,12,,36.0,0.0,36.0,①④⑤⑥,电梯框架
菏泽,牡丹区,中丞玖樟台,牡丹区长城路北,R-ap住宅,,2020-01-01 00:00:00,30.0,12.0,25.0,6800.0,7000.0,5500.0,0.98,0.0,0.0,31,,162.0,0.0,162.0,①④⑤⑥,电梯框架
菏泽,牡丹区,中南花城,长城路新牡丹路西北,R-ap住宅,,2019-01-01 00:00:00,33.0,11.0,17.0,6000.0,3000.0,1800.0,0.8,0.0,0.0,34,,204.0,0.0,204.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,碧桂园铂悦城,菏泽市牡丹区北环路(菏泽职业学院北侧约250米),R-ap住宅,,2021-01-01 00:00:00,25.0,7.0,8.0,7000.0,1500.0,700.0,0.9,0.0,0.0,16,,83.0,0.0,83.0,①④⑤⑥,电梯框架
菏泽,牡丹区,大学嘉园,菏泽市大学路菏泽学院对面,R-ap住宅,,2016-05-01 00:00:00,28.0,3.0,8.0,6500.0,5000.0,4000.0,0.95,0.0,0.0,12,,72.0,0.0,72.0,④⑤⑥,电梯框架
菏泽,牡丹区,公园印象,太原路牡丹路交叉口,R-ap住宅,,2020-03-01 00:00:00,33.0,6.0,18.0,6500.0,4000.0,2800.0,0.9,0.0,0.0,18,,108.0,0.0,108.0,④⑤⑥,电梯框架
菏泽,牡丹区,古园小区,太原路与大学路交叉口,R-ap住宅,,2014-10-01 00:00:00,28.0,10.0,13.0,6000.0,3000.0,1900.0,1.0,0.0,0.0,20,,120.0,0.0,120.0,③⑥,电梯框架
菏泽,牡丹区,皇家学府,太原路大学路口,R-ap住宅,,2018-01-01 00:00:00,30.0,6.0,12.0,6200.0,3200.0,2500.0,0.9,0.0,0.0,24,,144.0,0.0,144.0,①④⑤⑥,电梯框架
菏泽,牡丹区,皇家学府二期,牡丹区大学路菏泽医专往东100米,R-ap住宅,,2020-01-01 00:00:00,20.0,4.0,8.0,5000.0,2600.0,1800.0,0.86,0.0,0.0,16,,96.0,0.0,96.0,①④⑤⑥,电梯框架
菏泽,牡丹区,文昌苑,大学路与牡丹北路交叉口,R-ap住宅,,2021-01-01 00:00:00,28.0,3.0,3.0,5000.0,2000.0,600.0,0.85,0.0,0.0,6,,36.0,0.0,36.0,①④⑤⑥,电梯框架
菏泽,牡丹区,龙田府邸,太原路大学路交叉口,R-ap住宅,,2014-10-01 00:00:00,33.0,16.0,30.0,6500.0,5000.0,4500.0,0.98,0.0,0.0,48,,288.0,0.0,288.0,①②④⑤⑥,电梯框架
菏泽,牡丹区,绿地观天下,山东省菏泽市牡丹区长江路1828号,R-ap住宅,,2021-01-01 00:00:00,28.0,6.0,6.0,7000.0,1500.0,800.0,0.98,0.0,0.0,12,,72.0,0.0,72.0,①④⑤⑥,电梯框架
菏泽,牡丹区,水榭花都,山东省菏泽市牡丹区西城街道八一路,R-ap住宅,,2020-01-01 00:00:00,30.0,12.0,24.0,6500.0,4000.0,2500.0,0.9,0.0,0.0,38,,228.0,0.0,228.0,①④⑤⑥,电梯框架
菏泽,牡丹区,嘉利学府,菏泽市牡丹区八一西路西子佳苑北侧约50米,R-ap住宅,,2019-01-01 00:00:00,33.0,4.0,9.0,6500.0,4000.0,2800.0,0.98,0.0,0.0,9,,54.0,0.0,54.0,①④⑤⑥,电梯框架
菏泽,牡丹区,中富奥斯卡春城,菏泽市牡丹区重庆路555号,R-ap住宅,,2018-01-01 00:00:00,18.0,11.0,26.0,6200.0,4000.0,2600.0,0.88,0.0,0.0,26,,156.0,0.0,156.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,亿联时代奥城,山东省菏泽市牡丹区中华路190号,R-ap住宅,,2018-01-01 00:00:00,26.0,18.0,41.0,7000.0,8000.0,6500.0,0.98,0.0,0.0,82,,564.0,0.0,564.0,①④⑤⑥,电梯框架
菏泽,牡丹区,杨店新村,山东省菏泽市牡丹区杨店新村(220国道旧南),R-ap住宅,,2019-01-01 00:00:00,23.0,6.0,12.0,6200.0,5000.0,3500.0,0.89,0.0,0.0,24,,144.0,0.0,144.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,紫玉嘉园,菏泽市牡丹区丹阳路335号,R-ap住宅,,2019-01-01 00:00:00,7.0,2.0,6.0,6000.0,3000.0,1800.0,0.8,0.0,0.0,6,,36.0,0.0,36.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,豪联金御华府,山东省菏泽市牡丹区康庄路与青年路交叉口,R-ap住宅,,2018-01-01 00:00:00,11.0,3.0,8.0,6200.0,4000.0,2000.0,0.88,0.0,0.0,11,,66.0,0.0,66.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,现代城,重庆路,R-ap住宅,,2018-01-01 00:00:00,11.0,2.0,4.0,6800.0,5000.0,3500.0,0.94,0.0,0.0,4,,24.0,0.0,24.0,①④⑤⑥,电梯框架
菏泽,牡丹区,民泰和谐苑,山东省菏泽市牡丹区重庆路1333号,R-ap住宅,,2015-10-01 00:00:00,21.0,1.0,2.0,6300.0,5000.0,3500.0,1.0,0.0,0.0,4,,12.0,0.0,12.0,①④⑤⑥,电梯框架
菏泽,牡丹区,睿鹰嘉园,菏泽市牡丹区重庆路1311号,R-ap住宅,,2017-05-01 00:00:00,26.0,2.0,3.0,7000.0,1500.0,900.0,0.98,0.0,0.0,6,,36.0,0.0,36.0,①④⑤⑥,电梯框架
菏泽,牡丹区,冠泽海棠湾,山东省菏泽市牡丹区金沙江路1199号,R-ap住宅,,2016-05-01 00:00:00,33.0,6.0,18.0,6200.0,5000.0,3500.0,0.95,0.0,0.0,18,,108.0,0.0,108.0,④⑤⑥,电梯框架
菏泽,牡丹区,冠泽海棠湾二期,山东省菏泽市牡丹区金沙江路,R-ap住宅,,2021-01-01 00:00:00,33.0,15.0,28.0,7500.0,6000.0,4500.0,0.96,0.0,0.0,42,,244.0,0.0,244.0,①③④⑤⑥,电梯框架
菏泽,牡丹区,颐景华庭,菏泽市牡丹区西安路龙泽花园西北侧,R-ap住宅,,2022-01-01 00:00:00,30.0,11.0,22.0,6500.0,5000.0,3000.0,0.98,0.0,0.0,44,,264.0,0.0,264.0,①②④⑤⑥,电梯框架
菏泽,牡丹区,天香广景苑,山东省菏泽市牡丹区太原路678号,R-ap住宅,,2020-01-01 00:00:00,12.0,5.0,5.0,6200.0,2600.0,1500.0,0.86,0.0,0.0,5,,30.0,0.0,30.0,①④⑤⑥,电梯框架
菏泽,牡丹区,中铁牡丹城,菏泽市牡丹区中华西路,R-ap住宅,,2021-01-01 00:00:00,30.0,11.0,28.0,7500.0,6000.0,4500.0,0.95,0.0,0.0,30,,180.0,0.0,180.0,④⑤⑥,电梯框架
菏泽,牡丹区,中华佳苑,山东省菏泽市牡丹区中华西路南50米,R-ap住宅,,2021-01-01 00:00:00,25.0,2.0,4.0,5000.0,3000.0,1600.0,0.88,0.0,0.0,8,,48.0,0.0,48.0,①④⑤⑥,电梯框架
菏泽,牡丹区,曹州铭郡,黄河路2269号东80米,R-ap住宅,,2022-01-01 00:00:00,33.0,2.0,2.0,6000.0,800.0,230.0,0.2,0.0,0.0,4,,24.0,0.0,24.0,①④⑤⑥,电梯框架
菏泽,牡丹区,河畔清华,菏泽市牡丹区广州路和谐家园西南侧约130米,R-ap住宅,,2021-01-01 00:00:00,11.0,6.0,12.0,5000.0,1500.0,500.0,0.5,0.0,0.0,12,,72.0,0.0,72.0,①④⑤⑥,电梯框架
菏泽,牡丹区,凯旋豪庭,太原路1652号,R-ap住宅,,2022-01-01 00:00:00,33.0,3.0,5.0,6800.0,2800.0,700.0,0.0,0.0,0.0,35,,245.0,0.0,245.0,①②④⑤⑥,电梯框架
菏泽,,,,,,,,1649.0,3158.0,,,,,0.0,0.0,4875,,25642.0,0.0,25642.0,,电梯框架
日照,东港区,华商国际写字楼,东港区青岛路与济南路交汇处,Plaza写字楼,AAA,2016-01-01 00:00:00,38.0,1.0,1.0,15685.0,333.333333333333,1000.0,0.95,0.0,0.0,4,,12.0,0.0,12.0,①②③④⑤⑥,电梯框架
日照,东港区,海港商务写字楼,绿洲南路东首,Plaza写字楼,AAA,2008-01-01 00:00:00,12.0,1.0,1.0,11000.0,266.666666666667,800.0,1.0,0.0,0.0,2,,6.0,0.0,6.0,①②③④⑤⑥,电梯框架
日照,东港区,中南日照科技创新中心,烟台路与东营路交汇,Plaza写字楼,AAA,2018-01-01 00:00:00,22.0,9.0,11.0,16000.0,666.666666666667,2000.0,0.85,0.0,0.0,26,,78.0,0.0,78.0,①②③④⑤⑥,电梯框架
日照,东港区,天德海景城,海曲东路与绿舟船路交汇处,Plaza写字楼,AAA,2017-01-01 00:00:00,54.0,3.0,3.0,15000.0,1166.66666666667,3500.0,0.95,0.0,0.0,20,,80.0,0.0,80.0,①②③④⑤⑥,电梯框架
日照,东港区,望海商务写字楼,泰安路与文登路交汇处,Plaza写字楼,AAA,2012-01-01 00:00:00,6.0,1.0,1.0,12000.0,100.0,300.0,0.9,0.0,0.0,1,,3.0,0.0,3.0,①②③④⑤⑥,电梯框架
日照,东港区,康庭大厦,环翠路与学耕路交汇处,Plaza写字楼,AAA,2008-01-01 00:00:00,6.0,1.0,1.0,12000.0,166.666666666667,500.0,1.0,0.0,0.0,1,,3.0,0.0,3.0,①②③④⑤⑥,电梯框架
日照,东港区,华润置地广场写字楼(),山东东路与青岛路交汇处路南,Plaza写字楼,AAA,2017-01-01 00:00:00,41.0,1.0,1.0,18900.0,400.0,1200.0,0.9,0.0,0.0,10,,20.0,0.0,20.0,①②③④⑤⑥,电梯框架
日照,东港区,外滩赛福特城写字楼,海滨三路南首,Plaza写字楼,AAA,2019-01-01 00:00:00,27.0,1.0,2.0,12000.0,266.666666666667,800.0,0.9,0.0,0.0,2,,6.0,0.0,6.0,①②③④⑤⑥,电梯框架
日照,东港区,海曲国际,海曲东路58号,Plaza写字楼,AAA,2013-01-01 00:00:00,14.0,2.0,2.0,9000.0,266.666666666667,800.0,1.0,0.0,0.0,3,,6.0,0.0,6.0,①②③④⑤⑥,电梯框架
日照,东港区,华润凯旋门(),淄博路369号,B-ap商住公寓,AAA,2016-01-01 00:00:00,34.0,7.0,19.0,20000.0,500.0,1500.0,0.9,0.0,0.0,22,,44.0,0.0,44.0,①②③④⑤⑥,电梯框架
日照,东港区,华润凯旋门二期(),淄博路369号,B-ap商住公寓,AAA,2016-01-01 00:00:00,34.0,7.0,20.0,20000.0,500.0,1500.0,0.9,0.0,0.0,23,,46.0,0.0,46.0,①②③④⑤⑥,电梯框架
日照,东港区,招商海语墅,日照市太公岛一路与碧海路交汇,B-ap商住公寓,AAA,2021-01-01 00:00:00,10.0,6.0,15.0,13500.0,500.0,1500.0,0.8,0.0,0.0,15,,30.0,0.0,30.0,①②③④⑤⑥,电梯框架
日照,东港区,招商澜海郡,日照市东营路与碧海路交汇,B-ap商住公寓,AAA,2020-01-01 00:00:00,11.0,9.0,16.0,13500.0,1500.0,4500.0,0.8,0.0,0.0,20,,40.0,0.0,40.0,①②③④⑤⑥,电梯框架
日照,东港区,招商澜海郡二期,日照市东营路与碧海路交汇,B-ap商住公寓,AAA,2020-01-01 00:00:00,11.0,18.0,41.0,13500.0,1500.0,4500.0,0.8,0.0,0.0,41,,82.0,0.0,82.0,①②③④⑤⑥,电梯框架
日照,东港区,慧泽园洋房,山东路508号,B-ap商住公寓,AAA,2021-01-01 00:00:00,7.0,6.0,15.0,12000.0,333.333333333333,1000.0,1.0,0.0,0.0,15,,60.0,0.0,60.0,①②③④⑤⑥,电梯框架
日照,东港区,金海佳园,照市东港区金海路,B-ap商住公寓,AAA,2019-01-01 00:00:00,31.0,7.0,16.0,11000.0,400.0,1200.0,1.0,0.0,0.0,16,,48.0,0.0,48.0,①②③④⑤⑥,电梯框架
日照,东港区,正德广场,山海天路以西，太公二路以北,B-ap商住公寓,AAA,2012-01-01 00:00:00,23.0,3.0,3.0,10500.0,500.0,1500.0,0.95,0.0,0.0,6,,18.0,0.0,18.0,①②③⑤,电梯框架
日照,东港区,城建悦海明珠,海滨二路与天津路交汇处,B-ap商住公寓,AAA,2016-01-01 00:00:00,24.0,2.0,3.0,9500.0,200.0,600.0,1.0,0.0,0.0,6,,18.0,0.0,18.0,①②③④⑤⑥,电梯框架
日照,东港区,滨海佳园,五莲路379号,B-ap商住公寓,AAA,2018-01-01 00:00:00,22.0,15.0,32.0,30303.0,933.333333333333,2800.0,1.0,0.0,0.0,64,,256.0,0.0,256.0,①②③④⑤⑥,电梯框架
日照,东港区,翠湖佳园南一区,北京路与济南路交叉口西南200米,B-ap商住公寓,AAA,2018-01-01 00:00:00,22.0,5.0,13.0,19944.0,200.0,600.0,0.8,0.0,0.0,26,,104.0,0.0,104.0,①②③④⑤⑥,电梯框架
日照,东港区,樱园大厦,日照市东港区青岛路与淄博路交汇处,B-ap商住公寓,AAA,2009-01-01 00:00:00,20.0,1.0,1.0,12000.0,133.333333333333,400.0,0.8,0.0,0.0,2,,6.0,0.0,6.0,①②③④⑤⑥,电梯框架
日照,东港区,翠湖佳园南二区,淄博路199号,B-ap商住公寓,AAA,2018-01-01 00:00:00,22.0,13.0,29.0,19944.0,666.666666666667,2000.0,0.8,0.0,0.0,56,,224.0,0.0,224.0,①②③④⑤⑥,电梯框架
日照,东港区,天宁君悦府二期,枣庄路与嘉祥路交汇处,B-ap商住公寓,AAA,2021-01-01 00:00:00,7.0,3.0,5.0,21022.0,266.666666666667,800.0,0.85,0.0,0.0,5,,15.0,0.0,15.0,①②③④⑤⑥,电梯框架
日照,东港区,北关朝阳门,东港区西海路金阳路交汇处东100米,R-ap住宅,AAA,1996-01-01 00:00:00,29.0,7.0,10.0,7500.0,666.666666666667,2000.0,0.9,0.0,0.0,18,,54.0,0.0,54.0,①②③④⑤⑥,电梯框架
日照,东港区,望海小区,泰安路与文登路交汇处,R-ap住宅,AAA,2012-01-01 00:00:00,16.0,1.0,3.0,11000.0,666.666666666667,2000.0,0.85,0.0,0.0,3,,9.0,0.0,9.0,①②③④⑤⑥,电梯框架
日照,东港区,丽城花园,烟台路与济南路交汇处,R-ap住宅,AAA,2006-01-01 00:00:00,12.0,3.0,3.0,15000.0,166.666666666667,500.0,0.95,0.0,0.0,3,,9.0,0.0,9.0,①②③④⑤⑥,电梯框架
日照,东港区,怡海社区,海滨二路与黄海三路交汇处东北角,R-ap住宅,AAA,2019-01-01 00:00:00,26.0,3.0,6.0,9500.0,266.666666666667,800.0,0.95,0.0,0.0,6,,30.0,0.0,30.0,①②③④⑤⑥,电梯框架
日照,东港区,馨园小区,日照市东港区山东路与昭阳路交汇处,R-ap住宅,AAA,2010-01-01 00:00:00,12.0,2.0,6.0,10000.0,666.666666666667,2000.0,1.0,0.0,0.0,6,,18.0,0.0,18.0,①②③④⑤⑥,电梯框架
