省（直辖市）,城市,播控形式,城市级别,行政区,商圈,点位名称,场景,位置,尺寸（宽*高）,面积,MR尺寸,时长（S）,轮播频次(次/天),周期,周客流（万）,120刊例价,180刊例价,地址,亮屏时间
上海,上海,单点播控,一线,闵行,莘庄商圈,上海莘庄维璟印象城,中庭,中庭,7.3*4.1,29.93,,15.0,120.0,4,35.0,150000.0,,上海市闵行区七莘路1507号,10:00-22:00
上海,上海,单点播控,一线,闵行,吴中路商圈,上海爱琴海购物公园（3号庭）,中庭,3号中庭,9.75*5.9,57.525,,15.0,180.0,1,40.0,,120000.0,上海市闵行区吴中路1588号,10:00-22:00
上海,上海,单点播控,一线,闵行,吴中路商圈,上海万象城,中庭,主中庭,10.56*6,63.0,,15.0,180.0,1,32.0,,130000.0,上海市闵行区吴中路1599号,10:00-22:05
上海,上海,单点播控,一线,闵行,吴中路商圈,上海爱情海购物中心（户外）,户外,正门外墙,21.6×12.96,279.9,,15.0,60.0,1,560.0,200000.0,,上海市闵行区吴中路1588号,10:00-22:00
上海,上海,单点播控,一线,普陀,环球港商圈,上海环球港（户外4大屏）,户外,"北高架屏
北朝南屏
正南屏
南转角屏","北高架屏7.6*12.2
北朝南屏9.2*9.7
正南屏5.2*13.4
南转角屏12.2*15.3",438.3,,15.0,120.0,1,50.0,1200000.0,,上海市普陀区中山北路3300号,10:00-22:00
上海,上海,单点播控,一线,普陀,梅川路商圈,上海百联中环购物广场,中庭,中庭,7.4*21.6,159.84,,15.0,,1,64.0,45000.0,60000.0,上海市普陀区真光路1288号,10:00-22:00
上海,上海,单点播控,一线,普陀,真如商圈,上海普陀绿地缤纷城（户外）,户外,正门外墙,17.62x7.92,140.0,,15.0,60.0,1,280.0,200000.0,,上海市普陀区曹杨路2033号,10:00-22:00
上海,上海,单点播控,一线,青浦,青浦城区商圈,上海青浦吾悦广场,中庭,中庭三面屏,5.3*3*3,47.7,,15.0,120.0,1,35.0,60000.0,,上海市青浦区淀山湖大道218号,10:00-22:00
上海,上海,单点播控,一线,青浦,青浦新城商圈,上海青浦宝龙广场（户外）,户外,1号门上方,15*10,150.0,,15.0,120.0,4,35.0,600000.0,,上海市青浦区赵巷镇汇金路590号,10:00-22:00
上海,上海,单点播控,一线,青浦,徐泾商圈,上海天空万科广场（户外）,户外,外墙,17.6*9.9,174.24,,15.0,120.0,4,33.0,300000.0,,上海市青浦区徐泾镇崧泽大道2229弄66号,10:00-22:00
上海,上海,单点播控,一线,松江,九亭商圈,上海九亭金地广场（户外）,户外,户外,13.76*7.68,105.0,,15.0,120.0,4,30.0,120000.0,,上海市松江区沪亭北路99弄,10:00-22:00
上海,上海,单点播控,一线,杨浦,平凉路商圈,上海百联滨江购物广场,中庭,中庭,5.88*21.5,126.42,,15.0,,1,28.0,45000.0,60000.0,上海市杨浦区平凉路1399号,10:00-22:00
上海,上海,单点播控,一线,杨浦,五角场商圈,上海苏宁易购广场（五角场店）A,通道,室内,5.38*8.96,48.2,,15.0,180.0,1,35.0,,200000.0,上海市杨浦区邯郸路585号,9:00-21:00
上海,上海,单点播控,一线,杨浦,五角场商圈,上海苏宁易购广场（五角场店）B,通道,地铁通道内,62.336*1.792,111.7,,15.0,180.0,1,35.0,,700000.0,上海市杨浦区邯郸路585号,10:00-22:00
上海,上海,单点播控,一线,杨浦,五角场商圈,上海五角场太平洋森活广场,通道,B1地铁4号出口处,6.7*3,20.1,,15.0,180.0,1,70.0,,60000.0,上海市杨浦区淞沪路199号,10:00-22:00
上海,上海,单点播控,一线,杨浦,五角场商圈,上海合生汇（01屏）,户外,户外,15.36*7.2=110.59㎡,110.59,,15.0,120.0,1,600.0,500000.0,,上海市杨浦区翔殷路1099号,10:00-22:00
上海,上海,单点播控,一线,杨浦,五角场商圈,上海合生汇（02屏）,户外,户外,9.36m*15.12m=141.52㎡,141.52,,15.0,120.0,1,600.0,500000.0,,上海市杨浦区翔殷路1099号,10:00-22:00
上海,上海,单点播控,一线,杨浦,五角场商圈,上海江湾体育场地铁P+R停车场（1号口上方）,户外,户外,14m*7m=98㎡,98.0,,15.0,120.0,1,180.0,200000.0,,上海市杨浦区淞沪路政通路路口,7:00-22:00
上海,上海,单点播控,一线,杨浦,五角场商圈,上海五角场万达（户外）,户外,户外,24.5×7,170.38,,15.0,120.0,1,70.0,300000.0,,上海市杨浦区淞沪路77号,10:00-22:00
上海,上海,单点播控,一线,杨浦,五角场商圈,上海百联又一城购物中心（户外）,户外,户外,48*18.5,888.0,,15.0,120.0,1,600.0,800000.0,,上海市杨浦区淞沪路8号,8:00-22:00
上海,上海,单点播控,一线,长宁,中山公园商圈,上海中山公园龙之梦,出入口,出入口（B2层）,9.728*2.688,26.15,,15.0,,1,80.0,50000.0,60000.0,上海市长宁区长宁路1018号,10:00-22:00
上海,上海,单点播控,一线,徐汇,龙华路,上海正大乐城,中庭,中庭，半室外,10.5*9.5,100.0,,15.0,120.0,1,28.0,100000.0,,上海市徐汇区中山南二路699号,10:00-22:00
上海,上海,单点播控,一线,徐汇,徐家汇,上海美罗城,户外,主入口户外（2屏联播）,18*2.5=45*2,90.0,,15.0,120.0,1,60.0,300000.0,,上海市徐汇区肇嘉浜路1111号,10:00-22:00
上海,上海,单点播控,一线,徐汇,华泾商圈,上海华泾龙湖天街,中庭,主中庭,5.76*3.04,17.51,,15.0,180.0,4,30.0,,40000.0,上海市徐汇区华泾路459号,10:00-22:00
上海,上海,单点播控,一线,徐汇,徐汇滨江商圈,上海正大乐城（户外）,户外,户外折角屏,21.5x10.7,230.0,,15.0,60.0,1,560.0,200000.0,,上海市徐汇区龙华中路东安路,8:00-20:00
上海,上海,单点播控,一线,徐汇,万体馆商圈,上海光启城时尚购物中心A（户外）,户外,正门外墙,15.12x7.44,112.5,,15.0,120.0,1,560.0,200000.0,,上海市徐汇区凯旋路宜山路,9:00-22:00
上海,上海,单点播控,一线,徐汇,万体馆商圈,上海光启城时尚购物中心B（户外）,户外,高架可见,14.88x7.44,110.7,,15.0,120.0,1,560.0,200000.0,,上海市徐汇区中山西路宜山路,9:00-22:00
上海,上海,单点播控,一线,浦东,陆家嘴商圈,上海金茂大厦,通道,金茂大厦裙楼,"上屏2.88*5.28
下屏7.68*5.76",59.0,,15.0,,1,80.0,75000.0,120000.0,上海市浦东新区世纪大道88号金茂大厦701,8:00-22:00
上海,上海,单点播控,一线,浦东,陆家嘴商圈,上海览海国际广场,中庭,2块对称屏,（15.3*2.7）*2,82.62,,15.0,180.0,4,80.0,,200000.0,上海市浦东新区世纪大道160号,10:00-22:00
上海,上海,单点播控,一线,浦东,陆家嘴商圈,上海-上海正大广场（联屏）,室内,层间三联屏,"单块14.976*2.688=40.26
总14.976*8.064=120.766",120.766,,15.0,180.0,1,70.0,,150000.0,上海市浦东新区陆家嘴西路168号,10:00-22:00
上海,上海,单点播控,一线,浦东,陆家嘴商圈,上海正大广场,中庭,东区中庭8F位置,15.5*9.7,150.35,,15.0,,1,70.0,100000.0,130000.0,上海市浦东新区陆家嘴西路168号,10:00-22:00
上海,上海,单点播控,一线,浦东,陆家嘴商圈,上海陆家嘴中心,中庭,中庭,23.36*9.84,230.0,,15.0,120.0,4,40.0,1000000.0,,上海市浦东新区浦东南路899号,10：00-22:00
上海,上海,单点播控,一线,浦东,世纪大道商圈,上海世纪汇广场,中庭,中庭360°环形屏,55*4.3,237.0,,15.0,180.0,1,60.0,,240000.0,上海市浦东新区世纪大道1192号,10:00-22:00
上海,上海,单点播控,一线,浦东,洋泾商圈,上海LCM置汇旭辉广场,中庭,崮山路中庭,5.2*2.9,15.08,,15.0,,1,70.0,50000.0,60000.0,上海市浦东新区张杨路2389号,10:00-22:00
上海,上海,单点播控,一线,浦东,御桥商圈,上海复地活力城,中庭,中庭,8*3.35,26.8,,15.0,180.0,4,50.0,,200000.0,上海市浦东新区沪南公路2419弄(御桥路口),10:00-22:08
上海,上海,单点播控,一线,浦东,花木商圈,上海复地活力城（户外）,户外,户外,24.96X12.48,311.5,,15.0,60.0,1,560.0,200000.0,,沪南公路2255号(御桥路口),10:00-22:00
上海,上海,单点播控,一线,奉贤,金汇商圈,上海金汇龙湖天街,中庭,1号主中庭,9.28*3.04,28.21,,15.0,180.0,1,28.0,,50000.0,上海市奉贤区南行港路388号,10:00-22:00
上海,上海,单点播控,一线,奉贤,南桥新区商圈,上海百联南桥购物中心,中庭,中庭,4.708*8.164,38.0,,15.0,180.0,1,50.0,,60000.0,上海市奉贤区百齐路588号,10:00-22:00
广东,广州,数智播控,一线,白云,白云绿地中心商圈,广州凯德广场·云尚,中庭,中庭,12*3,36.0,,15.0,,1,32.0,52800.0,70000.0,广州市白云区云城西路890号,9:50-22:10
广东,广州,数智播控,一线,白云,五号停机坪商圈,广州五号停机坪购物广场,中庭,中庭（2号门椭圆）,16*3,48.0,,15.0,,1,30.0,37800.0,50000.0,广州市白云区云霄路353号,9:50-22:10
广东,广州,数智播控,一线,海珠,工业大道沿线商圈,广州凯德乐峰广场,中庭,中庭观光梯,6.5*12,78.0,,15.0,,1,33.0,58800.0,78000.0,广州市海珠区工业大道北106-108号,9:50-22:10
广东,广州,数智播控,一线,海珠,江南西商圈,广州广百新一城,中庭,A区大中庭,8*6,48.0,,15.0,,1,30.0,45000.0,60000.0,广州市海珠区宝岗大道498号,9:50-22:10
广东,广州,数智播控,一线,海珠,客村/赤岗商圈,广州合生广场,中庭,中庭,16*3,48.0,,15.0,,1,24.0,45000.0,60000.0,广州市海珠区广州大道南249号,9:50-22:10
广东,广州,数智播控,一线,海珠,琶洲商圈,广州保利广场,中庭,中庭,16*3,48.0,,15.0,,1,28.0,52800.0,70000.0,广州市海珠区新港东路10号,9:50-22:10
广东,广州,数智播控,一线,荔湾,荔湾商圈,广州和业广场,中庭,中庭,8*6,48.0,,15.0,,1,28.0,37800.0,50000.0,广州市荔湾区康王中路486号,9:50-22:10
广东,广州,数智播控,一线,天河,石牌/龙口商圈,广州天娱广场,中庭,中庭,8*6,48.0,,15.0,,1,36.0,45000.0,60000.0,广州市天河区天河路621-625号,9:50-22:10
广东,广州,数智播控,一线,天河,小新塘商圈,广州智慧城广百广场（原广州天河万科广场）,中庭,中庭,16*3,48.0,,15.0,,1,24.0,52800.0,70000.0,广州市天河区新塘街道高塘社区华观路1932号,9:50-22:10
广东,广州,数智播控,一线,越秀,北京路商圈,广州恒润广场（原广州天河城北京路店）,中庭,中庭观光梯,5.64*12.51,70.55,,15.0,,1,23.0,45000.0,60000.0,广州市越秀区北京路238号,9:50-22:10
广东,广州,数智播控,一线,越秀,海珠广场商圈,广州海印缤缤广场,中庭,出入口,6*10,60.0,,15.0,,1,12.0,45000.0,60000.0,广州市越秀区起义路1号海印缤缤广场,9:50-22:10
广东,广州,数智播控,一线,越秀,环市东商圈,广州保利时光里,中庭,中庭,14*3,42.0,,15.0,,1,28.0,52800.0,70000.0,广州市越秀区建设大马路18号,9:50-22:10
广东,广州,单点播控,一线,白云,白云新城商圈,广州白云万达,中庭,中庭,12.8*3.36,43.0,,15.0,120.0,4,57.0,120000.0,,广州市白云区云城东路501号,10:00-22:00
广东,广州,单点播控,一线,白云,白云新城商圈,广州无极限广场,中庭,中庭,13.44*3.84,51.6,,15.0,180.0,4,20.0,,120000.0,广州市白云区云城西路无限极广场,10:00-22:00
广东,广州,单点播控,一线,白云,广州白云大道北商圈,广州安华汇,中庭,中庭观光梯双屏,5.84*11.03=64.41*2,128.82,,15.0,120.0,1,27.0,50000.0,,广州市白云区白云大道北888号,10:00-22:00
广东,广州,单点播控,一线,白云,机场路圈,广州百信广场A,户外,户外屏（东区正门）,12*10,120.0,,15.0,120.0,1,42.0,60000.0,,广州市白云区机场路1399号,10:00-22:00
广东,广州,单点播控,一线,白云,机场路圈,广州百信广场B,户外,户外屏（西区4号门）,12.48*6.96,86.86,,15.0,120.0,1,42.0,35000.0,,广州市白云区机场路1399号,10:00-22:00
广东,广州,单点播控,一线,海珠,广州江泰路商圈,广州江燕路万科里,户外,西广场,5.5*4.8=26.4,26.4,,15.0,120.0,1,26.0,96000.0,,广州市海珠区江燕路99号,10:00-22:00
广东,广州,单点播控,一线,海珠,江南西商圈,广州富力海珠城,中庭,B区3楼中庭,4.6*2.6,12.0,,15.0,120.0,2,42.0,70000.0,,广州市海珠区江南西路11号,10:00-22:00
广东,广州,单点播控,一线,海珠,客村商圈,广州丽影广场,中庭,中庭入库处,5*1.6,8.0,,15.0,120.0,1,36.0,30000.0,,广州市海珠区新港中路356号,10:00-22:00
广东,广州,单点播控,一线,黄埔,黄埔万达商圈,广州黄埔大悦汇（户外）,户外,商场正门外立面L型大屏,"左屏：10.08*7.68
右屏：22.08*7.68",,,15.0,120.0,1,42.0,100000.0,,广州市黄埔区科学大道地铁21号线神舟路站A出口,17:40-21:30
广东,广州,单点播控,一线,荔湾,西场商圈,广州悦汇城,中庭,中庭,无面积参数（竖屏+层间环廊屏组合）,,,15.0,180.0,4,30.0,,900000.0,广东省广州市荔湾区西湾路150号,10:00-22:00
广东,广州,单点播控,一线,天河,广州大道梅花园商圈,广州信达金茂广场·益田假日世界,中庭,中庭,7.68*3.84,29.49,,15.0,120.0,4,26.0,120000.0,,广州市天河区广州大道北980号(地铁3号线梅花园地铁站D口),10:00-22:00
广东,广州,单点播控,一线,天河,广州东站商圈,广州东方宝泰,中庭,南门中庭,9.6*7.3,70.0,,15.0,120.0,2,49.0,60000.0,,广州市天河区林和中路63号,10:00-22:00
广东,广州,单点播控,一线,天河,广州东站商圈,广州东方宝泰（火车东站入口）,室内,火车站通道大屏,4.16*2.4,10.0,,15.0,120.0,2,40.0,80000.0,,广州市天河区林和中路63号,10:00-22:00
广东,广州,单点播控,一线,天河,花城汇/高德置地商圈,广州高德置地冬广场,中庭,中庭,12*32,384.0,,15.0,60.0,1,32.0,90000.0,,广州市天河区珠江新城珠江东路16号,10:00-22:00
广东,广州,单点播控,一线,天河,天河城/体育中心商圈,广州天河城购物中心,中庭,北门室内大堂,7.5*2.1,15.75,,15.0,,1,140.0,45000.0,60000.0,广州市天河区天河路208号,10:00-22:00
广东,广州,单点播控,一线,天河,天河城/体育中心商圈,广州正佳广场,中庭,中庭,4.8*9.6,46.08,,30.0,90.0,4,150.0,220000.0,,广州市天河区天河路228号,10:00-22:00
广东,广州,单点播控,一线,天河,天河东圃商圈,广州美林天地,中庭,一期中庭,6*17.5,105.0,,15.0,120.0,4,35.0,240000.0,,广州市天河区黄埔大道东657-661号,10:00-22:00
广东,广州,单点播控,一线,越秀,越秀商圈,广州中华广场,中庭,中庭,6.9*12.67,87.0,,15.0,120.0,4,49.0,160000.0,,广州市中山三路33号,10:00-22:00
广东,广州,单点播控,一线,番禺,番禺广场商圈,广州番禺万科里B区,户外,户外B区,17.2*9.6,165.0,,15.0,120.0,4,25.0,120000.0,,广州市番禺区市桥街兴泰路296号,12:00-22:00
广东,广州,单点播控,一线,番禺,番禺广场商圈,广州番禺万科里C区,户外,户外C区,11.8*6.7,80.0,,15.0,120.0,4,25.0,120000.0,,广州市番禺区市桥街兴泰路296号,12:00-22:00
广东,广州,单点播控,一线,番禺,番禺万国商圈,广州万达广场（番禺店）,中庭,2号中庭,12.8*3.36,43.0,,15.0,120.0,4,35.0,160000.0,,广州市番禺区南村镇汉溪大道东368号,10:00-22:00
广东,广州,单点播控,一线,增城,增城广场商圈,广州增城万达,中庭,中庭,12.8*3.36,43.0,,15.0,120.0,4,25.0,120000.0,,广州市增城区荔城街增城大道69号,10:00-22:00
广东,广州,单点播控,一线,广州市,南岗万达商圈,广州南岗万达(户外),户外,1号门上方,14.6*7.6,113.16,,15.0,120.0,1,18.48,20000.0,,广东省广州市黄埔区康富路16号,10:00-22:00
广东,广州,单点播控,一线,广州市,广州白云万达,广州白云万达(户外),户外,1号门上方,12.3m*7.2m,88.56,,15.0,120.0,1,30.0,20000.0,,广州市白云区云城东路509号广州白云万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,南村万博商圈,广州番禺万达(户外),户外,1号门上方,20.16m*11.52m,232.2432,,15.0,144.0,1,50.0,100000.0,,广州市番禺区兴南大道大道368号番禺万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,南村万博商圈,广州番禺万达X,中庭,1号中庭上方,4m*5m,20.0,,15.0,120.0,1,50.0,100000.0,,广州市番禺区兴南大道大道368号番禺万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,南村万博商圈,广州番禺万达Y,中庭,2号中庭,12.8m*3.36m,43.008,,15.0,144.0,1,50.0,100000.0,,广州市番禺区兴南大道大道368号番禺万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,海珠万达商圈,广州海珠万达X(户外),户外,1号门上方,1824*1664,,,15.0,120.0,1,36.2,100000.0,,广州市海珠区逸景路238号广州海珠万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,南沙万达商圈,广州南沙万达X,中庭,2号中庭LED,11.4m*8.5m,40.0,,15.0,144.0,1,48.0,100000.0,,广州市南沙区双山大道3号南沙万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,新塘万达商圈,广州新塘万达(户外),户外,1号门外广场外立面上方,14.6m*9.6m,140.0,,15.0,120.0,1,18.0,60000.0,,广州市增城区新福路9号新塘万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,增城万达商圈,广州增城万达X,中庭,1号中庭LED,12.8m*3.36m,43.0,,15.0,120.0,1,45.0,40000.0,,广州市增城区增城大道69号增城万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,黄埔区核心商区,广州萝岗万达X,中庭,1号中庭上方,12.8m*3.36m,43.1,,15.0,120.0,1,50.0,100000.0,,广州市黄埔区科丰路89号萝岗万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,黄埔区核心商区,广州萝岗万达Y,中庭,2号中庭上方,5m*3m,,,15.0,120.0,1,50.0,100000.0,,广州市黄埔区科丰路89号萝岗万达广场,10:00-22:00
广东,广州,单点播控,一线,广州市,黄埔区核心商区,广州萝岗万达(户外),户外,广场外立面墙上方,9m*7m,63.0,,15.0,120.0,1,50.0,100000.0,,广州市黄埔区科丰路89号萝岗万达广场,10:00-22:00
广东,深圳,数智播控,一线,宝安,沙井商圈,深圳天虹购物中心（新沙店）,中庭,中庭观光梯,6*10,60.0,,15.0,,1,22.0,45000.0,60000.0,深圳市宝安区沙井街道西环路2105号,9:50-22:10
广东,深圳,数智播控,一线,宝安,西乡商圈,深圳天虹购物中心（西乡店）,中庭,中庭,15*3,45.0,,15.0,,1,18.0,52800.0,70000.0,深圳市宝安区西乡大道与新湖路交汇处西北侧,9:50-22:10
广东,深圳,数智播控,一线,福田,福田CBD商圈,深圳皇庭广场（A/B）,出入口,屏1：东门，屏2：西门,8.5*5,42.5,,15.0,,1,43.0,58800.0,78000.0,深圳市福田区福田街道福安社区福华三路118号,9:50-22:10
